population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,3542.11821226196,4021.0576032583,3100.55180716623
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,559,Schizophrenia,3,Rate,1995,349.39021912739,430.20143192512,276.86921395455
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1995,2161.86578545892,2524.24851825697,1821.1070966016403
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,1067.43994958127,1299.04963626959,861.81553826276
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,567,Depressive disorders,3,Rate,1995,3153.57731886749,3865.4600408600804,2514.3904315997897
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,294,All causes,3,Rate,1995,97511.40675578019,98122.76526822163,97005.0146544418
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,743.85605121184,903.3542083704601,601.7656533491499
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,5873.25923027907,6901.718176808159,5175.30502023738
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,572,Eating disorders,3,Rate,1994,463.12173558073005,605.01212731234,356.32268505784
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,3,Rate,1994,94447.99049510772,95280.25416167288,93785.89874685556
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1995,774.7465350905101,893.3393318955299,654.68057901083
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,572,Eating disorders,3,Rate,1994,497.37068511914,639.70103384952,395.42789453856
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1994,724.1245072010399,1474.51603037147,352.33594396922
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1994,1214.60847001108,1645.26846094939,877.74760041917
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,579,Conduct disorder,3,Rate,1994,428.12946787433,542.36951990794,320.00629313608
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,567,Depressive disorders,3,Rate,1995,2883.03516074248,3310.39686522263,2444.7802115043
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,294,All causes,3,Rate,1994,95762.32137366703,96443.80850285031,95070.1912544472
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1995,958.05263058361,1067.76119810344,826.67879315944
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,559,Schizophrenia,3,Rate,1995,256.10480657872,285.83361352721,228.47158924987
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1995,1818.66042857688,2260.60370620079,1467.1838922823702
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,1995,95423.19263943004,95921.44017617959,94971.20861823218
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,1653.9913230939399,1740.1546366461898,1572.09536479073
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1994,709.63057532986,823.2327810716,597.37659726708
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,294,All causes,3,Rate,1994,97470.4066781859,98098.30166969953,96949.5796403255
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1995,476.33877174077,597.3904656186,385.08025833459004
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1995,3762.4956948868,4618.60642078042,3207.3472457542002
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,572,Eating disorders,3,Rate,1995,171.79952184062,234.32041919931,130.60376278108
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1995,496.01343059713,1074.0561163029502,222.31146316401
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1995,485.4897697246,680.34530289318,333.46000647999
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,579,Conduct disorder,3,Rate,1995,428.96155562608,539.30819903392,319.7136043401
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,559,Schizophrenia,3,Rate,1994,271.85462956582,331.84464479978,218.42777491238
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,2833.68877248035,3062.3574882265602,2581.04722529363
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,1017.37785674863,1113.40560187392,932.05096979685
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,3098.87374445768,3591.9918257686095,2623.4208602716
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,536.66559821396,675.52668302037,430.20154528184
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,3156.5420744396097,3906.57572020489,2709.07664772125
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,572,Eating disorders,3,Rate,1994,183.49435702278,239.19528223895,141.39814670855
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1994,607.55691408393,1347.37839600254,265.45653637203003
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1994,501.22120620872005,697.32941893387,345.47463660760997
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,579,Conduct disorder,3,Rate,1994,455.98763397777,573.43136763858,339.77247643828997
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1994,1195.21480977935,1349.77184444872,1044.43052846643
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,559,Schizophrenia,3,Rate,1994,280.14131370614,300.21219643498,262.98688502637003
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,3850.82492290891,4141.562672408229,3557.2663408214203
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,543.45358695425,610.05984118391,479.54328556771
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,3577.31436807643,3958.6524082378496,3189.4414459178897
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,559,Schizophrenia,3,Rate,1994,346.961914319,426.57903564445,274.26787797962
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,2144.50216046623,2495.2393486373703,1834.8818452448402
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,1046.7923518738899,1277.1692357914199,827.69505403482
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,3073.8134562124797,3786.98446152316,2432.19891411025
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,559,Schizophrenia,3,Rate,1995,361.68701116445,440.12936433138003,288.56121435801003
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1995,2754.4229139988997,3050.1715031477897,2514.07494353833
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,800.50552699579,870.6188026641,734.28416672251
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,567,Depressive disorders,3,Rate,1995,3687.46042042675,4087.57009171423,3257.8600544475903
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1995,675.2771427187299,801.1299400221101,572.93731024282
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1995,5360.26430493861,6199.96026761781,4722.55700396799
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,572,Eating disorders,3,Rate,1995,345.17421994235997,442.11894808231995,278.60710970252
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1995,718.12937726387,1474.39517146461,324.86389962879997
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1995,267.39680676841004,370.71306857726,182.72530788170002
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,579,Conduct disorder,3,Rate,1995,370.09941851824004,466.82608004297003,276.21991948287
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,294,All causes,3,Rate,1994,96536.64332334849,97155.01360566384,95985.64618273801
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,2851.71824711342,3292.29019804615,2401.5262014013
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1994,911.92069335273,1006.05902198241,811.1284039282501
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,3,Rate,1995,94472.88040666631,95306.6232920442,93802.11114494747
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,474.29684343703,595.51488907463,383.08589103526003
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,3744.8513206363996,4548.9051628753605,3170.6870090038396
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,572,Eating disorders,3,Rate,1994,173.39902339319,237.92311243059,131.37833749336
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1994,497.33691305228,1080.48239501429,221.46385923631001
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1994,488.40101719623,685.1609363218801,335.32903737723
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,579,Conduct disorder,3,Rate,1994,435.09285312945997,547.14618887108,324.18392457856
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,294,All causes,3,Rate,1994,96533.52404400907,97184.88385318138,95979.63402826835
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,559,Schizophrenia,3,Rate,1994,432.99614209317,519.24564964456,350.45943438395
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,2546.76662595305,2842.42746063391,2308.65008394901
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,858.90178205408,925.85989466131,793.20851317573
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1996,691.43838741671,793.46310496352,591.49252178356
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,559,Schizophrenia,3,Rate,1996,260.1231404897,321.50769847553,203.80009689893998
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1996,3565.60411425315,3915.29242554745,3203.0969767271695
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,561,Drug use disorders,3,Rate,1996,663.91551259946,737.84756372685,598.34972625658
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,294,All causes,3,Rate,1995,95808.69080155072,96493.82051320816,95109.32054019737
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,294,All causes,3,Rate,1995,96708.2190768892,97345.71652330164,96086.80054484347
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,2911.4885695712,3301.2688026894602,2503.0249337649802
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,744.35502322832,935.25979489567,588.14362318841
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,2913.77846933385,3362.7416575165603,2519.7038377003896
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,572,Eating disorders,3,Rate,1995,495.11727808728,640.71827844144,394.91636502719
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1995,724.6413272557801,1458.51718415151,358.36174317533
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1995,1196.82130984771,1616.9973667066101,862.18286293984
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,579,Conduct disorder,3,Rate,1995,426.71929849536,540.3878629125101,318.88192126247
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1995,534.9010840474,668.1658124930999,423.80722470131
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1995,4224.65652393022,5476.01397682944,3429.41363080618
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,572,Eating disorders,3,Rate,1995,216.70183349788002,298.52381519225,163.94315412801998
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,559,Schizophrenia,3,Rate,1995,272.88415816964,334.39071025148,218.09667365446
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1995,2860.86492579773,3124.66018069701,2568.69809927929
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,561,Drug use disorders,3,Rate,1995,1032.4435739108098,1130.900925083,945.35356276566
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,1994,95377.88881957048,96014.16416970569,94762.01260219017
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1995,529.5050231193401,1147.1535959304001,236.84021813728
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1995,509.14750605649,714.2575845215899,347.9169878883
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,579,Conduct disorder,3,Rate,1995,449.12871489807003,563.46434049044,335.48348316790003
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,294,All causes,3,Rate,1996,96435.74407139828,97116.82067562875,95773.63836933988
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,294,All causes,3,Rate,1994,96075.58464926913,96533.09327474948,95663.39437135975
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,567,Depressive disorders,3,Rate,1995,3119.50518272147,3610.16962135522,2659.12223481992
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1995,539.11864752367,678.65240007459,432.19603939078
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1995,3179.51311152395,3927.2137881520002,2741.02154247621
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,572,Eating disorders,3,Rate,1995,182.81961366658,241.38577938184997,141.15938063028
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1995,606.53667977318,1346.6380289543001,267.50712296997
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1995,501.73096630399,697.79459903054,345.87927704383
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,579,Conduct disorder,3,Rate,1995,460.10863621736,579.16948422065,342.53904891293
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,559,Schizophrenia,3,Rate,1994,331.08601852698996,403.31629671205997,263.63874390485
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,1756.53383531181,2197.64512933482,1355.61171737508
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,638.35739156237,697.08053203385,581.84270570367
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,4405.82568500718,5046.03446417795,3742.02462042764
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,722.12467809311,901.1178118828501,571.4109308345501
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,5422.59599315876,6562.51344600959,4659.04547790931
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,572,Eating disorders,3,Rate,1994,441.02728823586,576.12320085709,343.97236828388
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,1995,95414.3743363784,96024.99399600048,94813.91693894991
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1994,736.1913911410201,1521.53985528141,326.91008061587
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1994,982.37588845679,1382.43025677785,687.51818671514
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,579,Conduct disorder,3,Rate,1994,461.41179946820995,585.57102679205,346.78466007553
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,294,All causes,3,Rate,1994,96680.4116229356,97324.55438334255,96053.59150410202
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,559,Schizophrenia,3,Rate,1996,334.48163761712,394.16413164781994,285.17887033334
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1996,2745.06794625703,3145.37194321509,2355.52668967393
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,561,Drug use disorders,3,Rate,1996,807.4626775972799,1020.0639902924,628.94381193936
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,567,Depressive disorders,3,Rate,1994,3519.7443451431604,3976.38142298655,3058.06743629693
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1994,705.40856519569,886.1907905643901,568.52232610452
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1994,4066.85144962307,4652.74678290006,3562.6044802493197
